happyBlockFile,correctAns,image,percentSelf,neutralBlockFile,sadBlockFile,HappyBlockLoop2.thisRepN,HappyBlockLoop2.thisTrialN,HappyBlockLoop2.thisN,HappyBlockLoop2.thisIndex,happyImageBlock2.thisRepN,happyImageBlock2.thisTrialN,happyImageBlock2.thisN,happyImageBlock2.thisIndex,NeutralBlockLoop2.thisRepN,NeutralBlockLoop2.thisTrialN,NeutralBlockLoop2.thisN,NeutralBlockLoop2.thisIndex,neutralImageBlock2.thisRepN,neutralImageBlock2.thisTrialN,neutralImageBlock2.thisN,neutralImageBlock2.thisIndex,SadBlockLoop2.thisRepN,SadBlockLoop2.thisTrialN,SadBlockLoop2.thisN,SadBlockLoop2.thisIndex,sadImageBlock2.thisRepN,sadImageBlock2.thisTrialN,sadImageBlock2.thisN,sadImageBlock2.thisIndex,response.keys,response.corr,response.rt,date,frameRate,expName,session,participant,
HappyBlocks\HappyBlock7.xlsx,2,CurrentSubject2/ha17.jpg,0.2,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,2,1,0.508056894701,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
HappyBlocks\HappyBlock7.xlsx,2,CurrentSubject2/ha16.jpg,0.25,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,2,1,0.757748737175,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
HappyBlocks\HappyBlock7.xlsx,2,CurrentSubject2/ha21.jpg,0,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,2,1,0.607659713918,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
HappyBlocks\HappyBlock7.xlsx,2,CurrentSubject2/ha16.jpg,0.25,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,2,1,1.17434056001,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
HappyBlocks\HappyBlock7.xlsx,2,CurrentSubject2/ha14.jpg,0.35,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,2,1,0.657805014052,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
HappyBlocks\HappyBlock7.xlsx,2,CurrentSubject2/ha18.jpg,0.15,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,2,1,1.32439118359,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
HappyBlocks\HappyBlock7.xlsx,2,CurrentSubject2/ha21.jpg,0,,,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,2,1,1.35774899318,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
HappyBlocks\HappyBlock7.xlsx,1,CurrentSubject2/ha05.jpg,0.8,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,1,1,0.607746753201,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
HappyBlocks\HappyBlock7.xlsx,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu01.jpg,1,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,1,1,1.04189150041,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu02.jpg,0.95,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,1,1,0.657815253973,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu05.jpg,0.8,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,1,1,0.507540632214,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu06.jpg,0.75,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,1,1,0.507094769157,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu03.jpg,0.9,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,1,1,0.574564728886,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,2,CurrentSubject2/neu17.jpg,0.2,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,2,1,0.574644088221,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu07.jpg,0.7,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,1,1,0.724724578235,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu05.jpg,0.8,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,1,1,0.574560888868,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu04.jpg,0.85,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,1,1,0.674519118562,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,2,CurrentSubject2/neu19.jpg,0.1,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,2,1,0.591239153699,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu03.jpg,0.9,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,1,1,0.557298522152,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu01.jpg,1,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,1,1,0.507806016714,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu04.jpg,0.85,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,1,1,0.59118923411,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu01.jpg,1,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,2,0,0.607870485517,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,,,,NeutralBlocks\NeutralBlock5.xlsx,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu21.jpg,0,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,2,0,0.998585611465,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu20.jpg,0.05,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,2,0,0.740678795555,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu19.jpg,0.1,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,2,0,0.691329648951,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu14.jpg,0.35,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,None,0,,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu17.jpg,0.2,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,2,0,0.857974911341,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu15.jpg,0.3,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,2,0,0.657894186676,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,2,CurrentSubject2/neu05.jpg,0.8,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,1,0,0.591165767633,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu14.jpg,0.35,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,2,0,0.524553400959,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu16.jpg,0.25,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,2,0,1.6410303234,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu17.jpg,0.2,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,2,0,0.824545422365,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu15.jpg,0.3,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,2,0,1.22451529992,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu17.jpg,0.2,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,2,0,1.05757819989,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,2,CurrentSubject2/neu05.jpg,0.8,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,1,0,0.590931529499,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/neu21.jpg,0,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,2,0,0.857792299503,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,,,,NeutralBlocks\NeutralBlock7.xlsx,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa01.jpg,1,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0.891118536005,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa02.jpg,0.95,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,0.574180305324,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa08.jpg,0.65,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,1,1,0.624503950676,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa03.jpg,0.9,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,1,1,0.5074049533,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa07.jpg,0.7,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,1,1,0.507576898555,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,2,CurrentSubject2/sa17.jpg,0.2,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,2,1,0.64136781398,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa07.jpg,0.7,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,1,1,0.75787033618,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,2,CurrentSubject2/sa19.jpg,0.1,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,2,1,0.641863169963,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa01.jpg,1,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,1,1,0.724396900885,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa04.jpg,0.85,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,1,1,0.574568568816,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa08.jpg,0.65,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,1,1,1.69106085115,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa02.jpg,0.95,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,1,1,0.524467215,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa05.jpg,0.8,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,1,1,0.674529785145,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa03.jpg,0.9,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,1,1,0.607826965861,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,,,,,SadBlocks\SadBlock5.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa21.jpg,0,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,2,0,0.882063036057,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa20.jpg,0.05,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,2,0,0.624103313952,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa19.jpg,0.1,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,2,0,0.507499245869,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa18.jpg,0.15,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,2,0,0.724599565932,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa16.jpg,0.25,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,2,0,0.541305051825,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa17.jpg,0.2,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,2,0,0.507516739046,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa19.jpg,0.1,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,6,2,0,0.558186834969,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa14.jpg,0.35,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,7,1,1,1.42445821239,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,2,CurrentSubject2/sa03.jpg,0.9,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,8,1,0,0.807765611709,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa17.jpg,0.2,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,9,2,0,0.907792960847,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa14.jpg,0.35,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,10,2,0,0.774552014307,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa18.jpg,0.15,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,11,11,11,2,0,1.60781117933,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa15.jpg,0.3,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,12,12,12,2,0,1.54086985535,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,1,CurrentSubject2/sa19.jpg,0.1,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,0,13,13,13,2,0,0.991202204634,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
,,,,,SadBlocks\SadBlock7.xlsx,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,2017_Jun_16_1401,59.9248564344,ESOM_task_v1_nocontrol,001,3046,
